Id;Estacion;Fecha;Dia de la semana;Dia;Mes;Anyo;PM10;NO;NO2;O3;SO2
19653;Pista Silla;30/09/2015;Miercoles;30;9;2015;29.0;23.0;43.0;62.0;3.0
21697;Pista Silla;18/07/2016;Lunes;18;7;2016;12.0;20.0;53.0;44.0;3.0
21703;Moli del Sol;19/07/2016;Martes;19;7;2016;16.0;6.0;23.0;60.0;4.0
19659;Moli del Sol;10/01/2015;Jueves;10;1;2015;;9.0;29.0;53.0;3.0
21704;Pista Silla;19/07/2016;Martes;19;7;2016;15.0;20.0;52.0;46.0;3.0
19667;Pista Silla;10/02/2015;Viernes;10;2;2015;67.0;27.0;49.0;51.0;3.0
21705;Politecnico;19/07/2016;Martes;19;7;2016;15.0;4.0;16.0;63.0;3.0
19669;Viveros;10/02/2015;Viernes;10;2;2015;27.0;8.0;27.0;49.0;3.0
21708;Avda. Francia;20/07/2016;Miercoles;20;7;2016;;3.0;24.0;54.0;3.0
19674;Pista Silla;10/03/2015;Sabado;10;3;2015;48.0;21.0;55.0;24.0;4.0
21715;Avda. Francia;21/07/2016;Jueves;21;7;2016;;3.0;19.0;49.0;3.0
19675;Politecnico;10/03/2015;Sabado;10;3;2015;24.0;7.0;52.0;35.0;3.0
21718;Pista Silla;21/07/2016;Jueves;21;7;2016;16.0;14.0;38.0;42.0;3.0
21724;Moli del Sol;22/07/2016;Viernes;22;7;2016;28.0;6.0;17.0;56.0;3.0
19690;Viveros;10/05/2015;Lunes;10;5;2015;41.0;11.0;29.0;24.0;3.0
21725;Pista Silla;22/07/2016;Viernes;22;7;2016;22.0;16.0;40.0;43.0;3.0
19694;Moli del Sol;10/06/2015;Martes;10;6;2015;;2.0;14.0;58.0;3.0
21727;Viveros;22/07/2016;Viernes;22;7;2016;32.0;4.0;14.0;66.0;
21731;Moli del Sol;23/07/2016;Sabado;23;7;2016;16.0;3.0;13.0;61.0;3.0
19701;Moli del Sol;10/07/2015;Miercoles;10;7;2015;;8.0;30.0;50.0;3.0
21736;Avda. Francia;24/07/2016;Domingo;24;7;2016;;3.0;20.0;60.0;3.0
19702;Pista Silla;10/07/2015;Miercoles;10;7;2015;34.0;30.0;47.0;43.0;6.0
21741;Viveros;24/07/2016;Domingo;24;7;2016;20.0;1.0;13.0;71.0;
21750;Avda. Francia;26/07/2016;Martes;26;7;2016;;2.0;18.0;61.0;3.0
19708;Moli del Sol;10/08/2015;Jueves;10;8;2015;;10.0;37.0;29.0;3.0
21753;Pista Silla;26/07/2016;Martes;26;7;2016;23.0;19.0;50.0;49.0;3.0
19710;Politecnico;10/08/2015;Jueves;10;8;2015;12.0;3.0;40.0;;
21759;Moli del Sol;27/07/2016;Miercoles;27;7;2016;24.0;3.0;16.0;65.0;3.0
21761;Politecnico;27/07/2016;Miercoles;27;7;2016;13.0;1.0;9.0;65.0;3.0
21762;Viveros;27/07/2016;Miercoles;27;7;2016;21.0;1.0;8.0;82.0;3.0
19727;Avda. Francia;10/11/2015;Domingo;10;11;2015;;3.0;35.0;45.0;3.0
19738;Politecnico;10/12/2015;Lunes;10;12;2015;11.0;5.0;35.0;40.0;3.0
19739;Viveros;10/12/2015;Lunes;10;12;2015;;4.0;27.0;24.0;3.0
21780;Moli del Sol;30/07/2016;Sabado;30;7;2016;27.0;3.0;20.0;56.0;3.0
21789;Politecnico;31/07/2016;Domingo;31;7;2016;23.0;2.0;16.0;38.0;3.0
19743;Moli del Sol;13/10/2015;Martes;13;10;2015;;7.0;29.0;30.0;3.0
21792;Avda. Francia;08/01/2016;Lunes;8;1;2016;;2.0;8.0;46.0;3.0
19744;Pista Silla;13/10/2015;Martes;13;10;2015;20.0;17.0;37.0;32.0;4.0
21794;Moli del Sol;08/01/2016;Lunes;8;1;2016;19.0;4.0;10.0;57.0;3.0
19748;Avda. Francia;14/10/2015;Miercoles;14;10;2015;;7.0;37.0;46.0;3.0
21796;Politecnico;08/01/2016;Lunes;8;1;2016;20.0;1.0;5.0;53.0;3.0
19752;Politecnico;14/10/2015;Miercoles;14;10;2015;13.0;6.0;35.0;47.0;3.0
19753;Viveros;14/10/2015;Miercoles;14;10;2015;;6.0;28.0;35.0;3.0
21801;Moli del Sol;08/02/2016;Martes;8;2;2016;16.0;6.0;17.0;47.0;3.0
19757;Moli del Sol;15/10/2015;Jueves;15;10;2015;;12.0;34.0;42.0;3.0
21803;Politecnico;08/02/2016;Martes;8;2;2016;16.0;2.0;11.0;49.0;3.0
19758;Pista Silla;15/10/2015;Jueves;15;10;2015;52.0;66.0;66.0;35.0;5.0
21804;Viveros;08/02/2016;Martes;8;2;2016;29.0;3.0;12.0;54.0;
19759;Politecnico;15/10/2015;Jueves;15;10;2015;14.0;9.0;36.0;51.0;3.0
21806;Avda. Francia;08/03/2016;Miercoles;8;3;2016;;3.0;18.0;48.0;3.0
19760;Viveros;15/10/2015;Jueves;15;10;2015;;8.0;31.0;42.0;3.0
19764;Moli del Sol;16/10/2015;Viernes;16;10;2015;;4.0;30.0;51.0;3.0
21809;Pista Silla;08/03/2016;Miercoles;8;3;2016;16.0;17.0;36.0;42.0;3.0
19771;Moli del Sol;17/10/2015;Sabado;17;10;2015;;3.0;21.0;70.0;3.0
19780;Politecnico;18/10/2015;Domingo;18;10;2015;17.0;4.0;24.0;66.0;3.0
21815;Moli del Sol;08/04/2016;Jueves;8;4;2016;29.0;4.0;13.0;59.0;3.0
19783;Avda. Francia;19/10/2015;Lunes;19;10;2015;;4.0;37.0;56.0;3.0
21817;Politecnico;08/04/2016;Jueves;8;4;2016;13.0;1.0;8.0;59.0;3.0
19785;Moli del Sol;19/10/2015;Lunes;19;10;2015;;3.0;23.0;47.0;3.0
21823;Pista Silla;08/05/2016;Viernes;8;5;2016;16.0;17.0;35.0;34.0;3.0
19787;Politecnico;19/10/2015;Lunes;19;10;2015;15.0;3.0;30.0;57.0;3.0
21832;Viveros;08/06/2016;Sabado;8;6;2016;29.0;1.0;12.0;47.0;
19788;Viveros;19/10/2015;Lunes;19;10;2015;19.0;4.0;23.0;63.0;3.0
21834;Avda. Francia;08/07/2016;Domingo;8;7;2016;;3.0;19.0;52.0;3.0
19792;Moli del Sol;20/10/2015;Martes;20;10;2015;;5.0;29.0;32.0;3.0
19804;Avda. Francia;22/10/2015;Jueves;22;10;2015;;19.0;53.0;44.0;3.0
21836;Moli del Sol;08/07/2016;Domingo;8;7;2016;12.0;2.0;10.0;59.0;3.0
19816;Viveros;23/10/2015;Viernes;23;10;2015;;23.0;56.0;18.0;3.0
21837;Pista Silla;08/07/2016;Domingo;8;7;2016;9.0;7.0;29.0;55.0;3.0
19821;Pista Silla;24/10/2015;Sabado;24;10;2015;42.0;22.0;53.0;26.0;3.0
21839;Viveros;08/07/2016;Domingo;8;7;2016;25.0;1.0;11.0;63.0;
19825;Avda. Francia;25/10/2015;Domingo;25;10;2015;;3.0;35.0;52.0;3.0
21841;Avda. Francia;08/08/2016;Lunes;8;8;2016;;4.0;22.0;59.0;3.0
19827;Moli del Sol;25/10/2015;Domingo;25;10;2015;;5.0;26.0;57.0;3.0
21844;Pista Silla;08/08/2016;Lunes;8;8;2016;14.0;16.0;47.0;53.0;3.0
19828;Pista Silla;25/10/2015;Domingo;25;10;2015;34.0;7.0;31.0;48.0;3.0
21846;Viveros;08/08/2016;Lunes;8;8;2016;;2.0;17.0;66.0;
19830;Viveros;25/10/2015;Domingo;25;10;2015;;4.0;19.0;57.0;3.0
21848;Avda. Francia;08/09/2016;Martes;8;9;2016;;13.0;36.0;54.0;3.0
19836;Politecnico;26/10/2015;Lunes;26;10;2015;16.0;3.0;31.0;49.0;3.0
21853;Viveros;08/09/2016;Martes;8;9;2016;;4.0;20.0;72.0;
19839;Avda. Francia;27/10/2015;Martes;27;10;2015;;18.0;45.0;32.0;3.0
19842;Pista Silla;27/10/2015;Martes;27;10;2015;46.0;35.0;51.0;25.0;4.0
21857;Moli del Sol;08/10/2016;Miercoles;8;10;2016;10.0;3.0;20.0;58.0;3.0
19843;Politecnico;27/10/2015;Martes;27;10;2015;18.0;15.0;53.0;29.0;3.0
21859;Politecnico;08/10/2016;Miercoles;8;10;2016;;;;;
21864;Moli del Sol;08/11/2016;Jueves;8;11;2016;16.0;9.0;22.0;51.0;3.0
19853;Avda. Francia;29/10/2015;Jueves;29;10;2015;;4.0;38.0;38.0;3.0
21865;Pista Silla;08/11/2016;Jueves;8;11;2016;18.0;24.0;53.0;46.0;3.0
19858;Viveros;29/10/2015;Jueves;29;10;2015;;9.0;37.0;35.0;3.0
21872;Pista Silla;08/12/2016;Viernes;8;12;2016;18.0;16.0;48.0;77.0;3.0
19870;Pista Silla;31/10/2015;Sabado;31;10;2015;28.0;9.0;38.0;43.0;4.0
21874;Viveros;08/12/2016;Viernes;8;12;2016;25.0;1.0;17.0;66.0;
21878;Moli del Sol;13/08/2016;Sabado;13;8;2016;14.0;2.0;13.0;66.0;4.0
19877;Pista Silla;11/01/2015;Domingo;11;1;2015;42.0;3.0;18.0;85.0;3.0
21881;Viveros;13/08/2016;Sabado;13;8;2016;23.0;1.0;12.0;72.0;
21883;Avda. Francia;14/08/2016;Domingo;14;8;2016;;2.0;17.0;58.0;3.0
19883;Moli del Sol;11/02/2015;Lunes;11;2;2015;;9.0;49.0;57.0;3.0
19884;Pista Silla;11/02/2015;Lunes;11;2;2015;45.0;21.0;42.0;49.0;4.0
19892;Politecnico;11/03/2015;Martes;11;3;2015;12.0;21.0;77.0;22.0;3.0
21892;Moli del Sol;15/08/2016;Lunes;15;8;2016;11.0;2.0;8.0;64.0;3.0
19895;Avda. Francia;11/04/2015;Miercoles;11;4;2015;;16.0;48.0;23.0;3.0
21893;Pista Silla;15/08/2016;Lunes;15;8;2016;7.0;7.0;26.0;84.0;3.0
19900;Viveros;11/04/2015;Miercoles;11;4;2015;20.0;12.0;41.0;22.0;3.0
21894;Politecnico;15/08/2016;Lunes;15;8;2016;9.0;1.0;9.0;64.0;3.0
19907;Viveros;11/05/2015;Jueves;11;5;2015;23.0;16.0;37.0;30.0;3.0
21897;Avda. Francia;16/08/2016;Martes;16;8;2016;;5.0;27.0;29.0;3.0
21899;Moli del Sol;16/08/2016;Martes;16;8;2016;19.0;4.0;22.0;40.0;3.0
21904;Avda. Francia;17/08/2016;Miercoles;17;8;2016;;34.0;45.0;36.0;3.0
19911;Moli del Sol;11/06/2015;Viernes;11;6;2015;;48.0;74.0;26.0;4.0
19918;Moli del Sol;11/07/2015;Sabado;11;7;2015;;20.0;61.0;35.0;3.0
21906;Moli del Sol;17/08/2016;Miercoles;17;8;2016;27.0;19.0;28.0;47.0;3.0
21907;Pista Silla;17/08/2016;Miercoles;17;8;2016;19.0;26.0;49.0;52.0;3.0
19925;Moli del Sol;11/08/2015;Domingo;11;8;2015;;12.0;51.0;39.0;3.0
21909;Viveros;17/08/2016;Miercoles;17;8;2016;38.0;6.0;20.0;57.0;
19928;Viveros;11/08/2015;Domingo;11;8;2015;27.0;7.0;36.0;32.0;3.0
19930;Avda. Francia;11/09/2015;Lunes;11;9;2015;;16.0;52.0;;3.0
21915;Politecnico;18/08/2016;Jueves;18;8;2016;23.0;2.0;10.0;52.0;3.0
19932;Moli del Sol;11/09/2015;Lunes;11;9;2015;;48.0;60.0;31.0;4.0
21921;Pista Silla;19/08/2016;Viernes;19;8;2016;23.0;14.0;31.0;57.0;3.0
19937;Avda. Francia;11/10/2015;Martes;11;10;2015;;34.0;66.0;;4.0
21929;Politecnico;20/08/2016;Sabado;20;8;2016;23.0;1.0;6.0;47.0;3.0
19941;Politecnico;11/10/2015;Martes;11;10;2015;27.0;30.0;78.0;19.0;3.0
19942;Viveros;11/10/2015;Martes;11;10;2015;32.0;26.0;48.0;15.0;4.0
21942;Pista Silla;22/08/2016;Lunes;22;8;2016;13.0;33.0;52.0;37.0;3.0
19946;Moli del Sol;11/11/2015;Miercoles;11;11;2015;;66.0;71.0;24.0;5.0
21948;Moli del Sol;23/08/2016;Martes;23;8;2016;16.0;6.0;20.0;45.0;3.0
19949;Viveros;11/11/2015;Miercoles;11;11;2015;44.0;42.0;45.0;18.0;4.0
21953;Avda. Francia;24/08/2016;Miercoles;24;8;2016;;6.0;21.0;49.0;3.0
21957;Politecnico;24/08/2016;Miercoles;24;8;2016;11.0;2.0;12.0;58.0;3.0
19951;Avda. Francia;11/12/2015;Jueves;11;12;2015;;43.0;69.0;;3.0
21960;Avda. Francia;25/08/2016;Jueves;25;8;2016;;8.0;23.0;56.0;3.0
19955;Politecnico;11/12/2015;Jueves;11;12;2015;43.0;40.0;72.0;22.0;3.0
19956;Viveros;11/12/2015;Jueves;11;12;2015;52.0;34.0;43.0;20.0;3.0
21962;Moli del Sol;25/08/2016;Jueves;25;8;2016;9.0;3.0;18.0;62.0;3.0
19960;Moli del Sol;13/11/2015;Viernes;13;11;2015;;17.0;69.0;35.0;3.0
21965;Viveros;25/08/2016;Jueves;25;8;2016;18.0;2.0;8.0;75.0;
19961;Pista Silla;13/11/2015;Viernes;13;11;2015;42.0;28.0;50.0;25.0;3.0
19962;Politecnico;13/11/2015;Viernes;13;11;2015;35.0;6.0;38.0;37.0;3.0
21971;Politecnico;26/08/2016;Viernes;26;8;2016;7.0;2.0;13.0;60.0;4.0
19963;Viveros;13/11/2015;Viernes;13;11;2015;42.0;6.0;29.0;37.0;3.0
21985;Politecnico;28/08/2016;Domingo;28;8;2016;17.0;1.0;7.0;51.0;3.0
21986;Viveros;28/08/2016;Domingo;28;8;2016;;1.0;6.0;60.0;
19967;Moli del Sol;14/11/2015;Sabado;14;11;2015;;13.0;72.0;37.0;3.0
21988;Avda. Francia;29/08/2016;Lunes;29;8;2016;;10.0;19.0;39.0;3.0
19969;Politecnico;14/11/2015;Sabado;14;11;2015;28.0;11.0;50.0;29.0;3.0
19970;Viveros;14/11/2015;Sabado;14;11;2015;36.0;13.0;33.0;27.0;3.0
21993;Viveros;29/08/2016;Lunes;29;8;2016;20.0;1.0;4.0;65.0;
19974;Moli del Sol;15/11/2015;Domingo;15;11;2015;;14.0;55.0;35.0;3.0
19977;Viveros;15/11/2015;Domingo;15;11;2015;25.0;9.0;31.0;26.0;3.0
21998;Pista Silla;30/08/2016;Martes;30;8;2016;12.0;15.0;29.0;50.0;3.0
22000;Viveros;30/08/2016;Martes;30;8;2016;22.0;1.0;4.0;64.0;
19981;Moli del Sol;16/11/2015;Lunes;16;11;2015;24.0;50.0;66.0;21.0;4.0
19984;Viveros;16/11/2015;Lunes;16;11;2015;28.0;34.0;43.0;11.0;3.0
22007;Viveros;31/08/2016;Miercoles;31;8;2016;21.0;2.0;7.0;63.0;
19986;Avda. Francia;17/11/2015;Martes;17;11;2015;;71.0;67.0;;4.0
22014;Viveros;09/01/2016;Jueves;9;1;2016;21.0;2.0;16.0;54.0;3.0
22016;Avda. Francia;09/02/2016;Viernes;9;2;2016;;14.0;35.0;36.0;3.0
22018;Moli del Sol;09/02/2016;Viernes;9;2;2016;18.0;10.0;26.0;44.0;3.0
20000;Avda. Francia;19/11/2015;Jueves;19;11;2015;;68.0;70.0;;4.0
22020;Politecnico;09/02/2016;Viernes;9;2;2016;16.0;5.0;22.0;47.0;3.0
22021;Viveros;09/02/2016;Viernes;9;2;2016;27.0;5.0;18.0;48.0;4.0
40007;Moli del Sol;25/03/2022;Viernes;25;3;2022;23.0;1.0;10.0;103.0;5.0
22026;Pista Silla;09/03/2016;Sabado;9;3;2016;13.0;;;;3.0
22027;Politecnico;09/03/2016;Sabado;9;3;2016;19.0;4.0;24.0;45.0;5.0
22028;Viveros;09/03/2016;Sabado;9;3;2016;;3.0;17.0;53.0;5.0
22030;Avda. Francia;09/04/2016;Domingo;9;4;2016;;;;47.0;3.0
40019;Moli del Sol;26/03/2022;Sabado;26;3;2022;18.0;1.0;5.0;111.0;4.0
22032;Moli del Sol;09/04/2016;Domingo;9;4;2016;17.0;4.0;27.0;49.0;3.0
40022;Viveros;26/03/2022;Sabado;26;3;2022;21.0;1.0;5.0;101.0;4.0
22033;Pista Silla;09/04/2016;Domingo;9;4;2016;12.0;;;;5.0
22034;Politecnico;09/04/2016;Domingo;9;4;2016;16.0;2.0;20.0;53.0;4.0
40029;Avda. Francia;27/03/2022;Domingo;27;3;2022;46.0;2.0;5.0;91.0;4.0
22041;Politecnico;09/05/2016;Lunes;9;5;2016;22.0;5.0;29.0;50.0;3.0
40041;Avda. Francia;28/03/2022;Lunes;28;3;2022;40.0;5.0;13.0;70.0;4.0
22051;Avda. Francia;09/07/2016;Miercoles;9;7;2016;;18.0;33.0;46.0;3.0
40055;Moli del Sol;29/03/2022;Martes;29;3;2022;27.0;7.0;26.0;58.0;7.0
22055;Politecnico;09/07/2016;Miercoles;9;7;2016;16.0;2.0;12.0;57.0;3.0
40057;Politecnico;29/03/2022;Martes;29;3;2022;29.0;8.0;18.0;57.0;3.0
22056;Viveros;09/07/2016;Miercoles;9;7;2016;27.0;1.0;5.0;77.0;
22061;Pista Silla;09/08/2016;Jueves;9;8;2016;12.0;;;;3.0
22063;Viveros;09/08/2016;Jueves;9;8;2016;;2.0;8.0;60.0;
22065;Avda. Francia;09/09/2016;Viernes;9;9;2016;;33.0;40.0;42.0;3.0
22069;Politecnico;09/09/2016;Viernes;9;9;2016;15.0;2.0;11.0;52.0;3.0
22072;Avda. Francia;09/10/2016;Sabado;9;10;2016;;2.0;16.0;55.0;3.0
40077;Avda. Francia;31/03/2022;Jueves;31;3;2022;13.0;2.0;9.0;60.0;4.0
22074;Moli del Sol;09/10/2016;Sabado;9;10;2016;18.0;2.0;10.0;63.0;3.0
22086;Avda. Francia;09/12/2016;Lunes;9;12;2016;;13.0;27.0;40.0;3.0
40082;Viveros;31/03/2022;Jueves;31;3;2022;15.0;3.0;16.0;61.0;4.0
22090;Politecnico;09/12/2016;Lunes;9;12;2016;13.0;3.0;12.0;56.0;3.0
22095;Moli del Sol;13/09/2016;Martes;13;9;2016;17.0;3.0;8.0;53.0;3.0
40089;Avda. Francia;04/01/2022;Viernes;4;1;2022;10.0;2.0;3.0;74.0;4.0
40092;Pista Silla;04/01/2022;Viernes;4;1;2022;6.0;3.0;10.0;57.0;3.0
22111;Politecnico;15/09/2016;Jueves;15;9;2016;7.0;6.0;25.0;40.0;3.0
22116;Moli del Sol;16/09/2016;Viernes;16;9;2016;6.0;;;40.0;3.0
40105;Politecnico;04/02/2022;Sabado;4;2;2022;5.0;2.0;6.0;81.0;4.0
22117;Pista Silla;16/09/2016;Viernes;16;9;2016;12.0;37.0;62.0;29.0;4.0
22123;Moli del Sol;17/09/2016;Sabado;17;9;2016;5.0;;;43.0;4.0
40117;Politecnico;04/03/2022;Domingo;4;3;2022;4.0;2.0;7.0;80.0;3.0
22125;Politecnico;17/09/2016;Sabado;17;9;2016;5.0;2.0;17.0;41.0;4.0
40118;Viveros;04/03/2022;Domingo;4;3;2022;12.0;2.0;7.0;83.0;3.0
40125;Avda. Francia;04/04/2022;Lunes;4;4;2022;28.0;2.0;3.0;81.0;4.0
22139;Politecnico;19/09/2016;Lunes;19;9;2016;7.0;5.0;23.0;42.0;3.0
22146;Politecnico;20/09/2016;Martes;20;9;2016;11.0;12.0;22.0;45.0;4.0
40137;Avda. Francia;04/05/2022;Martes;4;5;2022;30.0;2.0;5.0;86.0;4.0
40140;Pista Silla;04/05/2022;Martes;4;5;2022;8.0;2.0;12.0;77.0;3.0
22152;Pista Silla;21/09/2016;Miercoles;21;9;2016;11.0;29.0;51.0;41.0;3.0
40141;Politecnico;04/05/2022;Martes;4;5;2022;10.0;2.0;9.0;80.0;3.0
22153;Politecnico;21/09/2016;Miercoles;21;9;2016;13.0;9.0;22.0;47.0;3.0
40142;Viveros;04/05/2022;Martes;4;5;2022;16.0;1.0;10.0;87.0;3.0
22156;Avda. Francia;22/09/2016;Jueves;22;9;2016;;16.0;26.0;43.0;4.0
22158;Moli del Sol;22/09/2016;Jueves;22;9;2016;23.0;;;49.0;3.0
22159;Pista Silla;22/09/2016;Jueves;22;9;2016;15.0;27.0;51.0;41.0;3.0
22163;Avda. Francia;23/09/2016;Viernes;23;9;2016;;8.0;26.0;46.0;3.0
22165;Moli del Sol;23/09/2016;Viernes;23;9;2016;20.0;;;57.0;3.0
40152;Pista Silla;04/06/2022;Miercoles;4;6;2022;7.0;7.0;15.0;60.0;3.0
22168;Viveros;23/09/2016;Viernes;23;9;2016;26.0;3.0;9.0;62.0;3.0
40153;Politecnico;04/06/2022;Miercoles;4;6;2022;9.0;4.0;17.0;63.0;3.0
22172;Moli del Sol;24/09/2016;Sabado;24;9;2016;11.0;;;54.0;3.0
22174;Politecnico;24/09/2016;Sabado;24;9;2016;8.0;2.0;13.0;56.0;3.0
22177;Avda. Francia;25/09/2016;Domingo;25;9;2016;;3.0;17.0;48.0;3.0
40161;Avda. Francia;04/07/2022;Jueves;4;7;2022;18.0;2.0;7.0;66.0;3.0
22184;Avda. Francia;26/09/2016;Lunes;26;9;2016;;7.0;23.0;41.0;3.0
40166;Viveros;04/07/2022;Jueves;4;7;2022;14.0;2.0;11.0;66.0;3.0
22186;Moli del Sol;26/09/2016;Lunes;26;9;2016;15.0;;;48.0;3.0
22187;Pista Silla;26/09/2016;Lunes;26;9;2016;8.0;21.0;48.0;32.0;3.0
22188;Politecnico;26/09/2016;Lunes;26;9;2016;11.0;1.0;14.0;55.0;3.0
40175;Moli del Sol;04/08/2022;Viernes;4;8;2022;8.0;1.0;8.0;71.0;4.0
22191;Avda. Francia;27/09/2016;Martes;27;9;2016;;10.0;21.0;43.0;3.0
40176;Pista Silla;04/08/2022;Viernes;4;8;2022;11.0;4.0;10.0;46.0;3.0
22195;Politecnico;27/09/2016;Martes;27;9;2016;11.0;6.0;16.0;48.0;3.0
40178;Viveros;04/08/2022;Viernes;4;8;2022;14.0;3.0;13.0;55.0;3.0
22203;Viveros;28/09/2016;Miercoles;28;9;2016;21.0;1.0;4.0;75.0;3.0
22212;Avda. Francia;30/09/2016;Viernes;30;9;2016;;10.0;28.0;35.0;3.0
22215;Pista Silla;30/09/2016;Viernes;30;9;2016;16.0;30.0;57.0;19.0;3.0
40187;Moli del Sol;04/09/2022;Sabado;4;9;2022;7.0;1.0;8.0;73.0;3.0
22216;Politecnico;30/09/2016;Viernes;30;9;2016;15.0;4.0;21.0;46.0;3.0
40190;Viveros;04/09/2022;Sabado;4;9;2022;13.0;2.0;7.0;65.0;3.0
22217;Viveros;30/09/2016;Viernes;30;9;2016;21.0;2.0;8.0;46.0;3.0
22222;Pista Silla;10/01/2016;Sabado;10;1;2016;15.0;15.0;43.0;30.0;3.0
22224;Viveros;10/01/2016;Sabado;10;1;2016;25.0;1.0;7.0;49.0;3.0
22226;Avda. Francia;10/02/2016;Domingo;10;2;2016;;6.0;21.0;43.0;4.0
22240;Avda. Francia;10/04/2016;Martes;10;4;2016;;9.0;26.0;40.0;3.0
40214;Viveros;04/11/2022;Lunes;4;11;2022;25.0;2.0;9.0;67.0;3.0
22243;Pista Silla;10/04/2016;Martes;10;4;2016;14.0;24.0;37.0;29.0;3.0
22245;Viveros;10/04/2016;Martes;10;4;2016;25.0;;;51.0;3.0
22250;Pista Silla;10/05/2016;Miercoles;10;5;2016;11.0;23.0;38.0;27.0;3.0
40224;Pista Silla;04/12/2022;Martes;4;12;2022;16.0;8.0;19.0;58.0;4.0
22261;Avda. Francia;10/07/2016;Viernes;10;7;2016;;;;44.0;3.0
22266;Viveros;10/07/2016;Viernes;10;7;2016;30.0;;;60.0;3.0
40233;Avda. Francia;13/04/2022;Miercoles;13;4;2022;14.0;2.0;10.0;62.0;3.0
40236;Pista Silla;13/04/2022;Miercoles;13;4;2022;11.0;4.0;14.0;58.0;3.0
22280;Viveros;10/09/2016;Domingo;10;9;2016;21.0;;;66.0;3.0
40238;Viveros;13/04/2022;Miercoles;13;4;2022;15.0;2.0;12.0;62.0;3.0
22285;Pista Silla;10/10/2016;Lunes;10;10;2016;7.0;11.0;20.0;48.0;3.0
22292;Pista Silla;10/11/2016;Martes;10;11;2016;14.0;20.0;40.0;49.0;3.0
40249;Politecnico;14/04/2022;Jueves;14;4;2022;;1.0;8.0;80.0;4.0
22305;Moli del Sol;13/10/2016;Jueves;13;10;2016;11.0;;;37.0;3.0
40259;Moli del Sol;15/04/2022;Viernes;15;4;2022;12.0;1.0;14.0;82.0;
22307;Politecnico;13/10/2016;Jueves;13;10;2016;7.0;5.0;29.0;32.0;3.0
40261;Politecnico;15/04/2022;Viernes;15;4;2022;;1.0;16.0;71.0;3.0
22312;Moli del Sol;14/10/2016;Viernes;14;10;2016;7.0;;;42.0;3.0
40262;Viveros;15/04/2022;Viernes;15;4;2022;21.0;2.0;16.0;73.0;3.0
22313;Pista Silla;14/10/2016;Viernes;14;10;2016;10.0;10.0;40.0;30.0;3.0
22321;Politecnico;15/10/2016;Sabado;15;10;2016;10.0;3.0;23.0;49.0;3.0
40272;Pista Silla;16/04/2022;Sabado;16;4;2022;19.0;4.0;20.0;54.0;3.0
22324;Avda. Francia;16/10/2016;Domingo;16;10;2016;;3.0;24.0;50.0;4.0
40286;Viveros;17/04/2022;Domingo;17;4;2022;23.0;2.0;13.0;72.0;3.0
22327;Pista Silla;16/10/2016;Domingo;16;10;2016;7.0;8.0;40.0;40.0;3.0
22328;Politecnico;16/10/2016;Domingo;16;10;2016;9.0;3.0;19.0;51.0;3.0
22334;Pista Silla;17/10/2016;Lunes;17;10;2016;;;;;
40295;Moli del Sol;18/04/2022;Lunes;18;4;2022;20.0;1.0;11.0;82.0;
22336;Viveros;17/10/2016;Lunes;17;10;2016;28.0;;;56.0;3.0
22342;Politecnico;18/10/2016;Martes;18;10;2016;14.0;4.0;37.0;34.0;3.0
22343;Viveros;18/10/2016;Martes;18;10;2016;23.0;;;25.0;3.0
22348;Pista Silla;19/10/2016;Miercoles;19;10;2016;;;;;
40320;Pista Silla;20/04/2022;Miercoles;20;4;2022;9.0;5.0;17.0;48.0;3.0
22354;Moli del Sol;20/10/2016;Jueves;20;10;2016;18.0;;;22.0;3.0
22355;Pista Silla;20/10/2016;Jueves;20;10;2016;;;;;
22359;Avda. Francia;21/10/2016;Viernes;21;10;2016;;16.0;39.0;34.0;3.0
40331;Moli del Sol;21/04/2022;Jueves;21;4;2022;4.0;3.0;21.0;70.0;
22361;Moli del Sol;21/10/2016;Viernes;21;10;2016;12.0;;;36.0;3.0
40332;Pista Silla;21/04/2022;Jueves;21;4;2022;6.0;9.0;27.0;45.0;3.0
22363;Politecnico;21/10/2016;Viernes;21;10;2016;11.0;2.0;16.0;48.0;3.0
40333;Politecnico;21/04/2022;Jueves;21;4;2022;;;;;
40334;Viveros;21/04/2022;Jueves;21;4;2022;12.0;4.0;22.0;;3.0
22366;Avda. Francia;22/10/2016;Sabado;22;10;2016;;3.0;29.0;25.0;3.0
40343;Moli del Sol;22/04/2022;Viernes;22;4;2022;10.0;2.0;22.0;59.0;
40344;Pista Silla;22/04/2022;Viernes;22;4;2022;12.0;8.0;23.0;38.0;3.0
22368;Moli del Sol;22/10/2016;Sabado;22;10;2016;26.0;;;37.0;3.0
22369;Pista Silla;22/10/2016;Sabado;22;10;2016;13.0;17.0;35.0;28.0;3.0
22373;Avda. Francia;23/10/2016;Domingo;23;10;2016;;3.0;27.0;26.0;4.0
40355;Moli del Sol;23/04/2022;Sabado;23;4;2022;3.0;1.0;3.0;87.0;
40365;Avda. Francia;24/04/2022;Domingo;24;4;2022;7.0;2.0;3.0;76.0;3.0
22385;Viveros;24/10/2016;Lunes;24;10;2016;32.0;;;24.0;3.0
40368;Pista Silla;24/04/2022;Domingo;24;4;2022;4.0;1.0;7.0;61.0;3.0
22390;Pista Silla;25/10/2016;Martes;25;10;2016;15.0;39.0;44.0;11.0;3.0
